Job_ID,Order_ID,Job_Status,Start_Time,Estimated_End_Time,Actual_End_Time,Resources_Available,Dependencies,Location,Delay_Flag,Delay_Reason
J7231,O5353,Completed,2025-07-01 03:00:00,2025-07-01 15:00:00,2025-07-01 14:26:00,Yes,J4516,Mumbai,0,
J7232,O5438,Not_Started,2025-07-23 05:00:00,2025-07-23 15:00:00,,No,,Hyderabad,0,
J7233,O5211,Completed,2025-07-22 01:00:00,2025-07-22 11:00:00,2025-07-22 10:39:00,Yes,J6320,Mumbai,0,
J7234,O5495,Not_Started,2025-07-28 01:00:00,2025-07-28 12:00:00,,No,J6372,Hyderabad,0,
J7235,O5476,Not_Started,2025-07-17 01:00:00,2025-07-17 10:00:00,,No,,Mumbai,0,
J7236,O5308,Completed,2025-07-26 03:00:00,2025-07-26 14:00:00,2025-07-26 13:35:00,Yes,,Delhi,0,
J7237,O5201,Completed,2025-07-13 04:00:00,2025-07-13 13:00:00,2025-07-13 12:49:00,Yes,,Mumbai,0,
J7238,O5332,In_Progress,2025-07-06 06:00:00,2025-07-06 18:00:00,,Yes,,Mumbai,0,
J7239,O5263,Not_Started,2025-07-11 00:00:00,2025-07-11 07:00:00,,No,J6602,Pune,0,
J7240,O5251,Completed,2025-07-02 02:00:00,2025-07-02 13:00:00,2025-07-02 12:18:00,Yes,,Chennai,0,
J7241,O5015,Completed,2025-07-16 05:00:00,2025-07-16 12:00:00,2025-07-16 13:28:00,Yes,,Mumbai,1,Equipment failure
J7242,O5055,Completed,2025-07-07 02:00:00,2025-07-07 13:00:00,2025-07-07 12:44:00,No,,Hyderabad,0,
J7243,O5064,Completed,2025-07-15 05:00:00,2025-07-15 14:00:00,2025-07-15 13:32:00,No,,Hyderabad,0,
J7244,O5298,Not_Started,2025-07-11 00:00:00,2025-07-11 12:00:00,,No,,Hyderabad,0,
J7245,O5401,Completed,2025-07-08 00:00:00,2025-07-08 08:00:00,2025-07-08 07:35:00,Yes,,Hyderabad,0,
J7246,O5284,Completed,2025-07-15 01:00:00,2025-07-15 08:00:00,2025-07-15 07:16:00,Yes,,Delhi,0,
J7247,O5203,Completed,2025-07-05 04:00:00,2025-07-05 16:00:00,2025-07-05 15:06:00,No,,Pune,0,
J7248,O5407,In_Progress,2025-07-20 01:00:00,2025-07-20 11:00:00,,Yes,,Chennai,0,
J7249,O5409,In_Progress,2025-07-20 08:00:00,2025-07-20 15:00:00,,Yes,,Hyderabad,0,
J7250,O5460,Not_Started,2025-07-30 00:00:00,2025-07-30 11:00:00,,No,J1989,Mumbai,0,
J7251,O5141,Completed,2025-07-15 07:00:00,2025-07-15 16:00:00,2025-07-15 17:45:00,Yes,,Chennai,1,Dependency delay
J7252,O5125,Completed,2025-07-24 01:00:00,2025-07-24 10:00:00,2025-07-24 09:06:00,Yes,,Bengaluru,0,
J7253,O5211,Completed,2025-07-05 08:00:00,2025-07-05 15:00:00,2025-07-05 15:34:00,Yes,J5648,Pune,1,Traffic
J7254,O5335,Not_Started,2025-07-22 04:00:00,2025-07-22 15:00:00,,Yes,,Pune,0,
J7255,O5341,Not_Started,2025-07-29 02:00:00,2025-07-29 12:00:00,,Yes,,Delhi,0,
J7256,O5438,In_Progress,2025-07-19 04:00:00,2025-07-19 11:00:00,,Yes,,Pune,0,
J7257,O5381,Not_Started,2025-07-24 05:00:00,2025-07-24 14:00:00,,Yes,,Pune,0,
J7258,O5414,In_Progress,2025-07-28 06:00:00,2025-07-28 12:00:00,,Yes,,Bengaluru,0,
J7259,O5121,Completed,2025-07-18 06:00:00,2025-07-18 14:00:00,2025-07-18 16:40:00,Yes,J7035,Chennai,1,Dependency delay
J7260,O5489,Completed,2025-07-23 01:00:00,2025-07-23 12:00:00,2025-07-23 13:34:00,Yes,,Delhi,1,Power outage
J7261,O5204,In_Progress,2025-07-15 08:00:00,2025-07-15 15:00:00,,No,J2706,Hyderabad,0,
J7262,O5288,Completed,2025-07-21 05:00:00,2025-07-21 17:00:00,2025-07-21 16:23:00,No,,Hyderabad,0,
J7263,O5196,Completed,2025-07-30 01:00:00,2025-07-30 11:00:00,2025-07-30 10:11:00,Yes,J2263,Delhi,0,
J7264,O5326,In_Progress,2025-07-01 06:00:00,2025-07-01 15:00:00,,Yes,J3680,Bengaluru,0,
J7265,O5343,Completed,2025-07-14 00:00:00,2025-07-14 11:00:00,2025-07-14 10:27:00,Yes,,Mumbai,0,
J7266,O5021,Completed,2025-07-05 00:00:00,2025-07-05 11:00:00,2025-07-05 10:52:00,Yes,J2830,Bengaluru,0,
J7267,O5474,In_Progress,2025-07-23 03:00:00,2025-07-23 13:00:00,,Yes,,Hyderabad,0,
J7268,O5051,In_Progress,2025-07-06 00:00:00,2025-07-06 12:00:00,,Yes,,Delhi,0,
J7269,O5316,Completed,2025-07-13 07:00:00,2025-07-13 16:00:00,2025-07-13 15:46:00,Yes,,Bengaluru,0,
J7270,O5483,Completed,2025-07-07 07:00:00,2025-07-07 14:00:00,2025-07-07 13:42:00,Yes,,Delhi,0,
J7271,O5257,Completed,2025-07-29 06:00:00,2025-07-29 14:00:00,2025-07-29 13:34:00,Yes,,Mumbai,0,
J7272,O5235,In_Progress,2025-07-04 00:00:00,2025-07-04 08:00:00,,Yes,,Hyderabad,0,
J7273,O5438,In_Progress,2025-07-16 04:00:00,2025-07-16 16:00:00,,Yes,,Pune,0,
J7274,O5099,Completed,2025-07-14 07:00:00,2025-07-14 16:00:00,2025-07-14 15:58:00,No,,Chennai,0,
J7275,O5200,In_Progress,2025-07-07 03:00:00,2025-07-07 09:00:00,,Yes,,Bengaluru,0,
J7276,O5371,In_Progress,2025-07-01 05:00:00,2025-07-01 13:00:00,,Yes,,Chennai,0,
J7277,O5457,Completed,2025-07-21 08:00:00,2025-07-21 17:00:00,2025-07-21 18:01:00,Yes,,Chennai,1,Resource shortage
J7278,O5264,Completed,2025-07-14 08:00:00,2025-07-14 14:00:00,2025-07-14 13:57:00,Yes,,Chennai,0,
J7279,O5169,Completed,2025-07-04 02:00:00,2025-07-04 12:00:00,2025-07-04 11:09:00,Yes,J4437,Mumbai,0,
J7280,O5065,In_Progress,2025-07-09 07:00:00,2025-07-09 19:00:00,,No,,Pune,0,
J7281,O5024,Completed,2025-07-02 05:00:00,2025-07-02 15:00:00,2025-07-02 15:13:00,Yes,J1742,Hyderabad,1,Dependency delay
J7282,O5399,Completed,2025-07-13 01:00:00,2025-07-13 13:00:00,2025-07-13 12:40:00,Yes,,Pune,0,
J7283,O5239,Not_Started,2025-07-01 00:00:00,2025-07-01 06:00:00,,No,J5750,Hyderabad,0,
J7284,O5343,Completed,2025-07-31 00:00:00,2025-07-31 09:00:00,2025-07-31 09:53:00,Yes,,Delhi,1,Power outage
J7285,O5163,Completed,2025-07-13 07:00:00,2025-07-13 19:00:00,2025-07-13 18:15:00,No,J3531,Pune,0,
J7286,O5372,Not_Started,2025-07-10 03:00:00,2025-07-10 15:00:00,,Yes,,Bengaluru,0,
J7287,O5293,In_Progress,2025-07-27 00:00:00,2025-07-27 10:00:00,,Yes,,Mumbai,0,
J7288,O5053,Not_Started,2025-07-04 08:00:00,2025-07-04 16:00:00,,Yes,,Mumbai,0,
J7289,O5193,Completed,2025-07-03 08:00:00,2025-07-03 15:00:00,2025-07-03 15:36:00,No,J1108,Bengaluru,1,Resource shortage
J7290,O5179,In_Progress,2025-07-05 08:00:00,2025-07-05 19:00:00,,Yes,J6814,Pune,0,
J7291,O5089,In_Progress,2025-07-21 01:00:00,2025-07-21 07:00:00,,Yes,J5775,Pune,0,
J7292,O5335,Completed,2025-07-07 05:00:00,2025-07-07 15:00:00,2025-07-07 14:41:00,Yes,,Delhi,0,
J7293,O5007,Completed,2025-07-10 02:00:00,2025-07-10 13:00:00,2025-07-10 12:24:00,Yes,J2486,Chennai,0,
J7294,O5160,Completed,2025-07-15 00:00:00,2025-07-15 11:00:00,2025-07-15 10:17:00,No,J2142,Chennai,0,
J7295,O5126,Completed,2025-07-18 07:00:00,2025-07-18 18:00:00,2025-07-18 19:47:00,Yes,,Chennai,1,Traffic
J7296,O5220,Completed,2025-07-21 06:00:00,2025-07-21 18:00:00,2025-07-21 17:50:00,Yes,,Delhi,0,
J7297,O5268,Completed,2025-07-31 05:00:00,2025-07-31 17:00:00,2025-07-31 17:18:00,Yes,,Chennai,1,Equipment failure
J7298,O5425,Not_Started,2025-07-01 03:00:00,2025-07-01 13:00:00,,Yes,,Pune,0,
J7299,O5498,Completed,2025-07-18 03:00:00,2025-07-18 13:00:00,2025-07-18 12:31:00,Yes,J6481,Bengaluru,0,
J7300,O5358,Not_Started,2025-07-07 00:00:00,2025-07-07 10:00:00,,Yes,J2610,Hyderabad,0,
J7301,O5208,Completed,2025-07-06 03:00:00,2025-07-06 14:00:00,2025-07-06 13:21:00,Yes,,Mumbai,0,
J7302,O5419,Completed,2025-07-23 00:00:00,2025-07-23 07:00:00,2025-07-23 06:36:00,Yes,,Bengaluru,0,
J7303,O5124,In_Progress,2025-07-06 00:00:00,2025-07-06 09:00:00,,Yes,J3530,Chennai,0,
J7304,O5286,Completed,2025-07-18 05:00:00,2025-07-18 11:00:00,2025-07-18 10:46:00,Yes,J1863,Delhi,0,
J7305,O5039,Not_Started,2025-07-17 06:00:00,2025-07-17 12:00:00,,Yes,,Bengaluru,0,
J7306,O5424,Completed,2025-07-13 07:00:00,2025-07-13 16:00:00,2025-07-13 15:56:00,Yes,,Bengaluru,0,
J7307,O5360,Completed,2025-07-18 08:00:00,2025-07-18 18:00:00,2025-07-18 18:34:00,Yes,,Hyderabad,1,Resource shortage
J7308,O5030,Not_Started,2025-07-17 07:00:00,2025-07-17 15:00:00,,Yes,,Mumbai,0,
J7309,O5138,Completed,2025-07-12 08:00:00,2025-07-12 18:00:00,2025-07-12 17:12:00,Yes,,Delhi,0,
J7310,O5121,Not_Started,2025-07-27 00:00:00,2025-07-27 07:00:00,,Yes,,Hyderabad,0,
J7311,O5193,Completed,2025-07-16 08:00:00,2025-07-16 17:00:00,2025-07-16 17:28:00,Yes,,Bengaluru,1,Power outage
J7312,O5086,Not_Started,2025-07-25 07:00:00,2025-07-25 18:00:00,,Yes,,Pune,0,
J7313,O5193,Not_Started,2025-07-11 07:00:00,2025-07-11 13:00:00,,Yes,J4316,Pune,0,
J7314,O5144,Completed,2025-07-27 06:00:00,2025-07-27 15:00:00,2025-07-27 14:00:00,No,J3977,Chennai,0,
J7315,O5048,Not_Started,2025-07-24 04:00:00,2025-07-24 12:00:00,,Yes,J3919,Hyderabad,0,
J7316,O5391,In_Progress,2025-07-12 07:00:00,2025-07-12 18:00:00,,Yes,,Mumbai,0,
J7317,O5413,In_Progress,2025-07-22 08:00:00,2025-07-22 18:00:00,,Yes,J3647,Pune,0,
J7318,O5071,In_Progress,2025-07-14 00:00:00,2025-07-14 11:00:00,,Yes,J5264,Hyderabad,0,
J7319,O5187,Completed,2025-07-25 01:00:00,2025-07-25 13:00:00,2025-07-25 12:53:00,Yes,,Delhi,0,
J7320,O5221,Completed,2025-07-29 03:00:00,2025-07-29 15:00:00,2025-07-29 14:46:00,Yes,,Bengaluru,0,
J7321,O5176,Completed,2025-07-11 07:00:00,2025-07-11 16:00:00,2025-07-11 17:13:00,Yes,,Delhi,1,Traffic
J7322,O5018,Completed,2025-07-12 00:00:00,2025-07-12 11:00:00,2025-07-12 10:34:00,Yes,,Hyderabad,0,
J7323,O5433,Completed,2025-07-01 08:00:00,2025-07-01 15:00:00,2025-07-01 17:09:00,Yes,,Chennai,1,Equipment failure
J7324,O5440,Not_Started,2025-07-08 04:00:00,2025-07-08 13:00:00,,Yes,,Chennai,0,
J7325,O5030,Completed,2025-07-25 07:00:00,2025-07-25 15:00:00,2025-07-25 17:10:00,Yes,J6124,Mumbai,1,Traffic
J7326,O5153,In_Progress,2025-07-24 05:00:00,2025-07-24 14:00:00,,No,J2974,Hyderabad,0,
J7327,O5437,Completed,2025-07-25 08:00:00,2025-07-25 18:00:00,2025-07-25 18:38:00,No,,Mumbai,1,Equipment failure
J7328,O5497,Completed,2025-07-05 04:00:00,2025-07-05 16:00:00,2025-07-05 17:22:00,No,J1631,Pune,1,Traffic
J7329,O5162,In_Progress,2025-07-24 07:00:00,2025-07-24 19:00:00,,Yes,,Pune,0,
J7330,O5487,In_Progress,2025-07-05 06:00:00,2025-07-05 13:00:00,,No,,Hyderabad,0,
J7331,O5003,Completed,2025-07-07 02:00:00,2025-07-07 10:00:00,2025-07-07 12:53:00,No,,Hyderabad,1,Equipment failure
J7332,O5193,Not_Started,2025-07-22 08:00:00,2025-07-22 19:00:00,,Yes,,Delhi,0,
J7333,O5395,Completed,2025-07-23 08:00:00,2025-07-23 19:00:00,2025-07-23 20:36:00,Yes,,Mumbai,1,Power outage
J7334,O5490,Completed,2025-07-09 07:00:00,2025-07-09 16:00:00,2025-07-09 15:14:00,Yes,,Hyderabad,0,
J7335,O5487,Completed,2025-07-21 07:00:00,2025-07-21 13:00:00,2025-07-21 12:47:00,Yes,,Mumbai,0,
J7336,O5176,In_Progress,2025-07-09 07:00:00,2025-07-09 17:00:00,,Yes,,Hyderabad,0,
J7337,O5385,Completed,2025-07-06 06:00:00,2025-07-06 16:00:00,2025-07-06 15:54:00,Yes,,Hyderabad,0,
J7338,O5444,Completed,2025-07-30 01:00:00,2025-07-30 13:00:00,2025-07-30 12:21:00,Yes,J6930,Mumbai,0,
J7339,O5292,Completed,2025-07-03 02:00:00,2025-07-03 13:00:00,2025-07-03 12:46:00,Yes,J7174,Pune,0,
J7340,O5356,In_Progress,2025-07-28 06:00:00,2025-07-28 13:00:00,,Yes,,Delhi,0,
J7341,O5350,Completed,2025-07-09 01:00:00,2025-07-09 11:00:00,2025-07-09 12:32:00,Yes,,Chennai,1,Dependency delay
J7342,O5142,In_Progress,2025-07-27 08:00:00,2025-07-27 18:00:00,,Yes,J5413,Delhi,0,
J7343,O5459,Not_Started,2025-07-29 03:00:00,2025-07-29 09:00:00,,Yes,J1029,Chennai,0,
J7344,O5026,Completed,2025-07-12 06:00:00,2025-07-12 13:00:00,2025-07-12 12:59:00,Yes,J2298,Mumbai,0,
J7345,O5258,In_Progress,2025-07-14 07:00:00,2025-07-14 14:00:00,,Yes,,Mumbai,0,
J7346,O5155,In_Progress,2025-07-01 04:00:00,2025-07-01 13:00:00,,No,,Chennai,0,
J7347,O5386,Completed,2025-07-31 06:00:00,2025-07-31 14:00:00,2025-07-31 15:53:00,Yes,,Chennai,1,Resource shortage
J7348,O5406,Completed,2025-07-19 06:00:00,2025-07-19 17:00:00,2025-07-19 16:52:00,Yes,J2210,Chennai,0,
J7349,O5399,Completed,2025-07-26 05:00:00,2025-07-26 11:00:00,2025-07-26 10:27:00,Yes,,Hyderabad,0,
J7350,O5435,Completed,2025-07-14 08:00:00,2025-07-14 16:00:00,2025-07-14 15:36:00,Yes,J6120,Chennai,0,
J7351,O5107,Completed,2025-07-15 06:00:00,2025-07-15 12:00:00,2025-07-15 14:55:00,Yes,,Pune,1,Power outage
J7352,O5482,Completed,2025-07-06 03:00:00,2025-07-06 09:00:00,2025-07-06 08:24:00,No,J3961,Chennai,0,
J7353,O5278,Not_Started,2025-07-06 08:00:00,2025-07-06 18:00:00,,Yes,,Bengaluru,0,
J7354,O5327,Not_Started,2025-07-13 07:00:00,2025-07-13 18:00:00,,Yes,J2714,Pune,0,
J7355,O5039,Not_Started,2025-07-07 03:00:00,2025-07-07 09:00:00,,Yes,,Bengaluru,0,
J7356,O5150,Not_Started,2025-07-02 01:00:00,2025-07-02 10:00:00,,Yes,J4228,Bengaluru,0,
J7357,O5495,In_Progress,2025-07-17 00:00:00,2025-07-17 07:00:00,,Yes,,Mumbai,0,
J7358,O5358,In_Progress,2025-07-10 00:00:00,2025-07-10 10:00:00,,Yes,,Bengaluru,0,
J7359,O5145,Completed,2025-07-16 04:00:00,2025-07-16 14:00:00,2025-07-16 13:55:00,Yes,,Hyderabad,0,
J7360,O5221,Completed,2025-07-09 03:00:00,2025-07-09 15:00:00,2025-07-09 14:17:00,Yes,J1778,Mumbai,0,
J7361,O5031,Completed,2025-07-31 01:00:00,2025-07-31 10:00:00,2025-07-31 09:34:00,Yes,J4074,Hyderabad,0,
J7362,O5220,Completed,2025-07-25 02:00:00,2025-07-25 12:00:00,2025-07-25 11:43:00,Yes,,Mumbai,0,
J7363,O5162,Completed,2025-07-03 04:00:00,2025-07-03 16:00:00,2025-07-03 16:00:00,Yes,,Pune,0,
J7364,O5169,In_Progress,2025-07-20 06:00:00,2025-07-20 13:00:00,,No,J5709,Bengaluru,0,
J7365,O5180,Completed,2025-07-25 01:00:00,2025-07-25 12:00:00,2025-07-25 12:00:00,Yes,,Delhi,0,
J7366,O5269,Completed,2025-07-03 00:00:00,2025-07-03 09:00:00,2025-07-03 10:46:00,Yes,,Bengaluru,1,Resource shortage
J7367,O5404,Completed,2025-07-06 06:00:00,2025-07-06 12:00:00,2025-07-06 13:15:00,No,,Delhi,1,Traffic
J7368,O5326,In_Progress,2025-07-15 04:00:00,2025-07-15 14:00:00,,Yes,,Delhi,0,
J7369,O5102,Not_Started,2025-07-27 01:00:00,2025-07-27 13:00:00,,Yes,,Chennai,0,
J7370,O5456,In_Progress,2025-07-29 04:00:00,2025-07-29 12:00:00,,Yes,J1195,Mumbai,0,
J7371,O5213,Completed,2025-07-21 07:00:00,2025-07-21 17:00:00,2025-07-21 19:19:00,Yes,,Bengaluru,1,Dependency delay
J7372,O5240,Completed,2025-07-28 02:00:00,2025-07-28 08:00:00,2025-07-28 07:33:00,Yes,,Mumbai,0,
J7373,O5447,Not_Started,2025-07-30 04:00:00,2025-07-30 11:00:00,,Yes,,Mumbai,0,
J7374,O5396,Completed,2025-07-19 03:00:00,2025-07-19 11:00:00,2025-07-19 10:43:00,Yes,,Chennai,0,
J7375,O5433,Completed,2025-07-15 01:00:00,2025-07-15 13:00:00,2025-07-15 12:56:00,No,,Delhi,0,
J7376,O5007,Completed,2025-07-15 02:00:00,2025-07-15 12:00:00,2025-07-15 11:27:00,No,,Hyderabad,0,
J7377,O5086,Completed,2025-07-22 00:00:00,2025-07-22 08:00:00,2025-07-22 10:43:00,No,,Mumbai,1,Resource shortage
J7378,O5222,Completed,2025-07-04 04:00:00,2025-07-04 14:00:00,2025-07-04 13:39:00,Yes,J2821,Bengaluru,0,
J7379,O5336,Not_Started,2025-07-25 01:00:00,2025-07-25 10:00:00,,Yes,,Mumbai,0,
J7380,O5130,Completed,2025-07-19 05:00:00,2025-07-19 13:00:00,2025-07-19 14:05:00,Yes,J5525,Bengaluru,1,Resource shortage
J7381,O5355,Completed,2025-07-10 02:00:00,2025-07-10 09:00:00,2025-07-10 09:00:00,Yes,,Mumbai,0,
J7382,O5092,Not_Started,2025-07-31 08:00:00,2025-07-31 14:00:00,,No,,Chennai,0,
J7383,O5334,Completed,2025-07-02 08:00:00,2025-07-02 18:00:00,2025-07-02 20:54:00,Yes,J4608,Mumbai,1,Dependency delay
J7384,O5446,Completed,2025-07-18 00:00:00,2025-07-18 06:00:00,2025-07-18 06:40:00,Yes,,Bengaluru,1,Traffic
J7385,O5085,Completed,2025-07-31 00:00:00,2025-07-31 12:00:00,2025-07-31 11:40:00,Yes,,Pune,0,
J7386,O5244,In_Progress,2025-07-08 02:00:00,2025-07-08 10:00:00,,Yes,,Hyderabad,0,
J7387,O5307,Completed,2025-07-08 04:00:00,2025-07-08 11:00:00,2025-07-08 11:13:00,Yes,,Delhi,1,Equipment failure
J7388,O5352,Not_Started,2025-07-12 00:00:00,2025-07-12 11:00:00,,Yes,,Mumbai,0,
J7389,O5249,In_Progress,2025-07-20 06:00:00,2025-07-20 18:00:00,,Yes,J2963,Pune,0,
J7390,O5287,In_Progress,2025-07-17 04:00:00,2025-07-17 12:00:00,,Yes,J6563,Mumbai,0,
J7391,O5429,Completed,2025-07-16 06:00:00,2025-07-16 14:00:00,2025-07-16 13:44:00,Yes,J5784,Mumbai,0,
J7392,O5303,Completed,2025-07-05 08:00:00,2025-07-05 20:00:00,2025-07-05 21:31:00,Yes,J2841,Pune,1,Power outage
J7393,O5013,Completed,2025-07-14 04:00:00,2025-07-14 16:00:00,2025-07-14 15:54:00,Yes,J4370,Chennai,0,
J7394,O5335,Not_Started,2025-07-27 02:00:00,2025-07-27 12:00:00,,No,,Mumbai,0,
J7395,O5263,Completed,2025-07-26 00:00:00,2025-07-26 08:00:00,2025-07-26 08:14:00,Yes,,Pune,1,Dependency delay
J7396,O5261,Completed,2025-07-22 01:00:00,2025-07-22 09:00:00,2025-07-22 08:23:00,Yes,J3580,Bengaluru,0,
J7397,O5060,In_Progress,2025-07-05 03:00:00,2025-07-05 12:00:00,,Yes,,Chennai,0,
J7398,O5053,Completed,2025-07-20 00:00:00,2025-07-20 09:00:00,2025-07-20 08:44:00,Yes,J4854,Delhi,0,
J7399,O5293,In_Progress,2025-07-08 01:00:00,2025-07-08 12:00:00,,No,J2022,Hyderabad,0,
J7400,O5248,Completed,2025-07-28 00:00:00,2025-07-28 06:00:00,2025-07-28 05:48:00,Yes,,Pune,0,
J7401,O5182,Completed,2025-07-17 08:00:00,2025-07-17 19:00:00,2025-07-17 18:43:00,Yes,,Bengaluru,0,
J7402,O5271,Completed,2025-07-11 07:00:00,2025-07-11 19:00:00,2025-07-11 18:47:00,Yes,,Bengaluru,0,
J7403,O5399,Completed,2025-07-20 06:00:00,2025-07-20 15:00:00,2025-07-20 14:36:00,Yes,,Pune,0,
J7404,O5226,In_Progress,2025-07-08 06:00:00,2025-07-08 15:00:00,,Yes,,Mumbai,0,
J7405,O5392,In_Progress,2025-07-28 07:00:00,2025-07-28 15:00:00,,No,J1054,Pune,0,
J7406,O5285,Not_Started,2025-07-18 00:00:00,2025-07-18 07:00:00,,Yes,,Delhi,0,
J7407,O5304,Completed,2025-07-17 02:00:00,2025-07-17 10:00:00,2025-07-17 09:07:00,No,,Mumbai,0,
J7408,O5404,Completed,2025-07-22 04:00:00,2025-07-22 10:00:00,2025-07-22 11:18:00,Yes,,Chennai,1,Equipment failure
J7409,O5396,Not_Started,2025-07-04 06:00:00,2025-07-04 12:00:00,,Yes,J5978,Pune,0,
J7410,O5396,In_Progress,2025-07-11 07:00:00,2025-07-11 16:00:00,,Yes,,Hyderabad,0,
J7411,O5353,In_Progress,2025-07-14 08:00:00,2025-07-14 16:00:00,,Yes,,Bengaluru,0,
J7412,O5478,Completed,2025-07-07 01:00:00,2025-07-07 10:00:00,2025-07-07 09:48:00,Yes,,Delhi,0,
J7413,O5267,Not_Started,2025-07-15 05:00:00,2025-07-15 12:00:00,,Yes,J6304,Delhi,0,
J7414,O5283,Completed,2025-07-08 05:00:00,2025-07-08 12:00:00,2025-07-08 11:29:00,No,,Delhi,0,
J7415,O5137,Completed,2025-07-20 08:00:00,2025-07-20 15:00:00,2025-07-20 14:12:00,Yes,,Mumbai,0,
J7416,O5005,Completed,2025-07-31 05:00:00,2025-07-31 12:00:00,2025-07-31 11:22:00,Yes,,Mumbai,0,
J7417,O5379,In_Progress,2025-07-29 06:00:00,2025-07-29 12:00:00,,Yes,,Hyderabad,0,
J7418,O5275,In_Progress,2025-07-07 02:00:00,2025-07-07 12:00:00,,Yes,,Pune,0,
J7419,O5428,Completed,2025-07-29 03:00:00,2025-07-29 11:00:00,2025-07-29 10:15:00,No,,Bengaluru,0,
J7420,O5047,In_Progress,2025-07-09 07:00:00,2025-07-09 19:00:00,,Yes,,Delhi,0,
J7421,O5233,Completed,2025-07-09 07:00:00,2025-07-09 14:00:00,2025-07-09 13:17:00,Yes,,Pune,0,
J7422,O5230,In_Progress,2025-07-02 04:00:00,2025-07-02 16:00:00,,Yes,,Bengaluru,0,
J7423,O5315,In_Progress,2025-07-19 06:00:00,2025-07-19 15:00:00,,Yes,,Delhi,0,
J7424,O5308,Completed,2025-07-12 06:00:00,2025-07-12 18:00:00,2025-07-12 19:26:00,No,,Pune,1,Power outage
J7425,O5230,In_Progress,2025-07-20 06:00:00,2025-07-20 12:00:00,,Yes,,Mumbai,0,
J7426,O5016,Completed,2025-07-07 04:00:00,2025-07-07 10:00:00,2025-07-07 09:39:00,Yes,,Hyderabad,0,
J7427,O5465,Completed,2025-07-18 01:00:00,2025-07-18 07:00:00,2025-07-18 06:27:00,Yes,,Bengaluru,0,
J7428,O5010,In_Progress,2025-07-26 01:00:00,2025-07-26 12:00:00,,Yes,,Pune,0,
J7429,O5494,Completed,2025-07-14 04:00:00,2025-07-14 11:00:00,2025-07-14 11:08:00,No,,Pune,1,Traffic
J7430,O5466,Completed,2025-07-26 01:00:00,2025-07-26 12:00:00,2025-07-26 11:28:00,Yes,,Mumbai,0,
J7431,O5259,In_Progress,2025-07-22 07:00:00,2025-07-22 19:00:00,,No,J6889,Bengaluru,0,
J7432,O5217,Not_Started,2025-07-19 01:00:00,2025-07-19 10:00:00,,Yes,,Chennai,0,
J7433,O5236,Completed,2025-07-08 06:00:00,2025-07-08 13:00:00,2025-07-08 12:41:00,Yes,,Mumbai,0,
J7434,O5060,Completed,2025-07-09 08:00:00,2025-07-09 20:00:00,2025-07-09 21:24:00,Yes,,Delhi,1,Traffic
J7435,O5469,Not_Started,2025-07-14 07:00:00,2025-07-14 13:00:00,,No,,Hyderabad,0,
J7436,O5197,Completed,2025-07-26 07:00:00,2025-07-26 18:00:00,2025-07-26 17:50:00,Yes,,Pune,0,
J7437,O5034,Completed,2025-07-05 01:00:00,2025-07-05 08:00:00,2025-07-05 10:05:00,Yes,,Chennai,1,Power outage
J7438,O5434,Not_Started,2025-07-17 05:00:00,2025-07-17 16:00:00,,Yes,J5730,Chennai,0,
J7439,O5489,Not_Started,2025-07-19 01:00:00,2025-07-19 11:00:00,,Yes,,Hyderabad,0,
J7440,O5013,Completed,2025-07-17 04:00:00,2025-07-17 10:00:00,2025-07-17 09:14:00,Yes,,Hyderabad,0,
J7441,O5346,In_Progress,2025-07-25 05:00:00,2025-07-25 13:00:00,,Yes,J6843,Chennai,0,
J7442,O5116,Completed,2025-07-23 04:00:00,2025-07-23 11:00:00,2025-07-23 12:56:00,No,J5338,Delhi,1,Traffic
J7443,O5164,Completed,2025-07-19 06:00:00,2025-07-19 15:00:00,2025-07-19 15:05:00,Yes,,Pune,1,Traffic
J7444,O5222,Completed,2025-07-27 04:00:00,2025-07-27 12:00:00,2025-07-27 11:25:00,Yes,,Chennai,0,
J7445,O5433,Not_Started,2025-07-09 04:00:00,2025-07-09 10:00:00,,Yes,J7114,Delhi,0,
J7446,O5375,In_Progress,2025-07-02 07:00:00,2025-07-02 15:00:00,,Yes,,Pune,0,
J7447,O5076,Completed,2025-07-25 01:00:00,2025-07-25 07:00:00,2025-07-25 06:14:00,Yes,,Mumbai,0,
J7448,O5496,Not_Started,2025-07-15 07:00:00,2025-07-15 14:00:00,,Yes,,Delhi,0,
J7449,O5268,In_Progress,2025-07-06 02:00:00,2025-07-06 13:00:00,,Yes,,Hyderabad,0,
J7450,O5338,Completed,2025-07-24 04:00:00,2025-07-24 11:00:00,2025-07-24 12:56:00,Yes,,Pune,1,Equipment failure
J7451,O5132,In_Progress,2025-07-23 07:00:00,2025-07-23 17:00:00,,Yes,,Chennai,0,
J7452,O5306,Completed,2025-07-29 05:00:00,2025-07-29 11:00:00,2025-07-29 13:44:00,No,,Mumbai,1,Power outage
J7453,O5099,Completed,2025-07-14 05:00:00,2025-07-14 13:00:00,2025-07-14 12:32:00,Yes,,Bengaluru,0,
J7454,O5187,Completed,2025-07-29 07:00:00,2025-07-29 19:00:00,2025-07-29 18:25:00,Yes,,Chennai,0,
J7455,O5481,Completed,2025-07-31 03:00:00,2025-07-31 14:00:00,2025-07-31 13:30:00,No,,Hyderabad,0,
